participant_id	task	session	echo	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	provenance.md5sum	provenance.settings.fd_thres	provenance.settings.hmc_fsl	provenance.software	provenance.version	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-5039	task-emotionRegulation	pre	e3	0.0070	0.0142	0	45.8154	1.0677	1.0156	0.5297	359.9141	0.1469	47	18.800	2.4160	2.5830	2.7061	1.9590	0.0113	0.0209	0.0102	7381eb44aac4f75f3185f36b1132ce33	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.4925	2.4	3	3	4	338.0975	75.4763	288.4176	190.1320	66983	120.2320	672.7868	505.0323	0.6797	1525.9713	4148.9185	4002.7241	28561	1730.9481	7007.1563	1605.8893	24.1808
sub-5039	task-emotionRegulation	post	e1	0.0020	0.0335	0	68.7406	0.9757	0.9559	0.6507	103.3279	0.2042	69	27.600	2.7915	2.9948	3.2417	2.1380	0.0161	0.1501	-0.0304	3632fa655d0eb98634bfa7fedfc08cfd	0.2	FALSE	mriqc	0.15.1	250	52	80	30	3.1604	2.4	3	3	4	12.7046	399.6295	1106.4462	605.4260	62698	231.6216	3699.8749	1281.0605	0.0833	2156.5254	6786.5723	6759.5205	32158	3424.3652	10391.8517	2138.7644	15.4615
sub-5039	task-emotionRegulation	post	e2	0.0015	0.0472	0	92.0055	0.9905	0.9676	0.6290	81.0682	0.2360	84	33.600	2.7711	3.0006	3.1937	2.1190	0.0101	0.1068	-0.0085	1f0ab5c227b6524b930d3a18bc531551	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.9345	2.4	3	3	4	71.6059	224.7032	648.0468	490.1860	63912	210.6022	1576.6415	595.5747	0.0264	1617.1991	4844.1885	4845.7163	30955	2107.5709	7625.2187	1651.2885	11.7119
sub-5039	task-emotionRegulation	post	e3	0.0013	0.0646	0	303.5169	1.0385	1.0219	0.6460	8.1569	0.2643	94	37.600	3.9430	4.2656	4.4685	3.0950	0.0028	0.1759	0.0648	8c56acb5f8f447adb979e43db43aaa25	0.2	FALSE	mriqc	0.15.1	250	52	80	30	0.9054	2.4	3	3	4	257.0672	109.2708	407.5527	370.1260	34200	159.5666	625.7906	329.3656	-0.5497	1402.7404	2157.9470	1482.5840	59494	478.3346	5110.3976	1637.4495	3.9106
sub-5040	task-emotionRegulation	pre	e1	0.0030	0.0023	0	25.3888	1.1692	1.0119	0.6025	767.9636	0.0987	13	5.200	2.6784	2.6918	3.0091	2.3343	0.0171	0.1752	-0.0681	6c2ccbdeeb0a58978fee73105343a14f	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.3963	2.4	3	3	4	10.0695	163.4955	1006.0347	269.9720	57319	140.3556	5558.2270	1859.8901	0.0839	3571.3428	9076.4434	8532.5566	36836	4287.3231	15594.3586	3560.7134	65.3688
sub-5040	task-emotionRegulation	pre	e2	0.0028	0.0037	0	31.3039	1.1052	1.0115	0.5574	668.6754	0.1040	17	6.800	2.6017	2.7097	2.8889	2.2064	0.0213	0.0850	-0.0303	182ca34b5f45eb656be0be36b19c2d8f	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.3108	2.4	3	3	4	50.7200	82.7292	406.6918	211.8800	59283	136.8404	1464.8244	607.6813	0.3927	2534.8940	6570.5229	6174.1943	34630	2865.5107	11496.1496	2671.8618	47.0786
sub-5040	task-emotionRegulation	pre	e3	0.0025	0.0050	0	39.2188	1.0780	1.0118	0.5392	420.0645	0.0992	15	6.000	2.4373	2.5882	2.6725	2.0511	0.0192	0.0532	-0.0159	2ad6257dfb1ce32db3dc5acdb9291cf7	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.2038	2.4	3	3	4	108.2636	55.0401	266.8312	194.7720	61607	136.5836	607.1216	283.1604	1.0802	1826.9576	4751.0591	4482.9844	32585	1867.0705	8489.5693	2034.1982	34.9557
sub-5040	task-emotionRegulation	post	e1	0.0238	0.0127	5	37.2351	0.9883	0.9866	0.6070	723.2678	0.3205	66	26.939	2.7715	2.7560	3.0679	2.4905	0.0542	0.1949	-0.0719	75a173dfa651d76142fd5a99be48b919	0.2	FALSE	mriqc	0.15.1	245	52	80	30	2.3466	2.4	3	3	4	9.7410	188.9319	1090.2159	275.7102	57008	130.5361	5908.6615	2024.2697	0.2571	3535.5820	9019.3066	8439.0078	37059	4292.8959	15755.8900	3596.2485	30.0491
sub-5040	task-emotionRegulation	post	e2	0.0201	0.0154	5	44.3178	0.9710	0.9819	0.5609	699.7925	0.3259	69	28.163	2.7277	2.8172	3.0122	2.3536	0.0434	0.0874	-0.0297	e14d02c9877a2cab83f3da58ff7a3450	0.2	FALSE	mriqc	0.15.1	245	52	80	30	2.2796	2.4	3	3	4	57.7125	92.9350	433.2804	207.5408	59026	127.4949	1620.4172	696.6636	0.4919	2534.2876	6535.7603	6120.6958	34896	2888.2019	11569.3911	2684.9209	23.1334
sub-5040	task-emotionRegulation	post	e3	0.0169	0.0213	0	53.1779	0.9592	0.9781	0.5400	461.5899	0.3224	69	27.600	2.5991	2.7287	2.8677	2.2008	0.0321	0.0494	-0.0110	b48e948b03cc3a8c36e0b7b42d2702cd	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.1999	2.4	3	3	4	178.7522	58.9839	268.2146	186.4760	61253	126.9584	643.1048	325.0301	0.9400	1836.1312	4729.4561	4449.2124	32743	1888.1789	8489.2855	2022.4324	17.7177
sub-5041	task-emotionRegulation	pre	e1	0.0031	0.0029	0	31.6433	1.1362	1.0313	0.5704	808.5945	0.1824	78	31.200	2.6913	2.7620	2.9259	2.3860	0.0228	0.1296	-0.0551	aa7d3df85ef0dc91b0db1bb3036470ac	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.3733	2.4	3	3	4	16.4083	134.8545	642.4227	244.9140	60972	134.2964	2938.0922	1070.1665	0.4579	3146.1528	8324.5518	7823.3926	34215	3874.0998	14469.6186	3296.3804	49.2195
sub-5041	task-emotionRegulation	pre	e2	0.0028	0.0043	0	40.7870	1.1155	1.0288	0.5282	598.6895	0.1902	79	31.600	2.5381	2.7131	2.7255	2.1758	0.0209	0.0647	-0.0275	7714b2884a1304234cf51ea1ca6eb494	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.2067	2.4	3	3	4	52.0669	76.3214	313.6543	206.4980	63134	132.9920	768.3177	411.1406	1.3079	2313.0376	6027.8442	5663.6401	31637	2496.3273	10789.5562	2566.4949	35.9654
sub-5041	task-emotionRegulation	pre	e3	0.0027	0.0067	0	53.4343	1.1081	1.0286	0.5155	334.0486	0.1903	80	32.000	2.3140	2.5489	2.4333	1.9597	0.0175	0.0433	-0.0162	0e003422654148b1d7bdb13e698630bf	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.9743	2.4	3	3	4	67.8709	60.4664	245.8611	197.6240	65273	133.6488	462.7688	205.7265	3.2466	1705.2478	4383.1074	4073.9563	29489	1594.6105	8142.2396	2063.4346	26.6623
sub-5041	task-emotionRegulation	post	e1	0.0084	0.0050	0	35.5736	1.2116	1.1786	0.5704	779.1923	0.2392	116	46.400	2.7595	2.8039	2.9712	2.5036	0.0401	0.1357	-0.0625	1766e7f2242c044dbf70c78ce76b0965	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.3035	2.4	3	3	4	15.4774	155.6673	708.8376	249.6580	61322	124.9482	3281.4899	1207.5913	0.6035	3130.6333	8329.1572	7790.2046	33731	3852.7902	14811.0830	3381.8394	39.3710
sub-5041	task-emotionRegulation	post	e2	0.0081	0.0074	0	45.4254	1.1940	1.0737	0.5222	656.1908	0.2476	120	48.000	2.6221	2.7868	2.7866	2.2928	0.0268	0.0623	-0.0278	aa33663bffdf6159506856d540d94ed4	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.1343	2.4	3	3	4	62.2241	73.6112	308.5400	196.3700	63470	124.0840	814.3764	417.6331	1.3301	2318.9829	5998.5649	5602.6680	31456	2407.0471	10950.3015	2625.0359	28.5423
sub-5041	task-emotionRegulation	post	e3	0.0076	0.0113	0	58.4961	1.1826	1.1193	0.5061	380.2021	0.2460	118	47.200	2.4034	2.6228	2.5240	2.0633	0.0196	0.0403	-0.0150	9bfdb7619a91c926b4ef541bac9f1e47	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.9406	2.4	3	3	4	76.0033	55.7043	234.9696	185.7800	66173	124.1664	455.6824	210.2582	3.2049	1721.3190	4393.3159	4044.9761	28923	1655.2209	8261.8993	2084.3279	21.3397
sub-5042	task-emotionRegulation	pre	e1	0.0240	0.0175	0	39.9037	0.9501	0.9687	0.6078	595.4177	0.3923	63	25.200	2.8398	2.6604	3.2071	2.6520	0.0210	0.2087	-0.0798	d19812b45979fe6a46186d9015a8d61f	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.8714	2.4	3	3	4	11.7164	224.5042	1183.5963	337.3962	54101	158.7318	6091.9351	2164.0774	0.9355	4553.1050	10369.1396	9330.2275	41173	4247.1360	20188.7164	4985.7124	24.6503
sub-5042	task-emotionRegulation	pre	e2	0.0206	0.0192	0	51.5552	0.9823	0.9751	0.5603	612.3575	0.4111	67	26.800	2.7157	2.7893	2.9936	2.3641	0.0237	0.1084	-0.0426	cff0b4732d11e1529119b1e980c6ec42	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.7981	2.4	3	3	4	51.4305	94.9222	487.0738	246.7412	56268	154.2652	1583.5729	842.5527	2.0010	3253.6470	7569.7417	6814.5000	38486	2910.4480	14999.9297	3789.7422	18.4877
sub-5042	task-emotionRegulation	pre	e3	0.0202	0.0276	0	65.9019	0.9820	0.9656	0.5411	371.3257	0.4136	65	26.000	2.5202	2.7016	2.7252	2.1338	0.0187	0.0743	-0.0265	371dbe8b2459f9fefea6e2df37d00c45	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.6642	2.4	3	3	4	117.5838	67.0565	332.2210	231.2688	57912	152.7411	731.5342	463.3627	4.1412	2373.3218	5562.0498	4968.2100	36556	1969.5326	11306.6912	2985.2180	13.7946
sub-5042	task-emotionRegulation	post	e1	0.0045	0.0035	0	28.4762	1.1107	1.0013	0.6152	563.0486	0.1583	40	16.000	2.7262	2.5523	2.9960	2.6302	0.0347	0.2388	-0.0910	3a07ae5a3564442c7566fe347514b2ce	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.9648	2.4	3	3	4	11.0285	212.4510	1108.6527	304.7360	54381	137.7680	5837.2163	2028.8801	1.1737	3584.6802	8932.5586	8060.2163	40902	3883.5807	16992.4925	4102.2490	50.9131
sub-5042	task-emotionRegulation	post	e2	0.0045	0.0055	1	37.4841	1.1077	1.0020	0.5677	562.6993	0.1674	48	19.277	2.5982	2.6845	2.8054	2.3048	0.0377	0.1209	-0.0443	20e61c513c01c83e85196bc486c02c1d	0.2	FALSE	mriqc	0.15.1	249	52	80	30	1.8920	2.4	3	3	4	52.8210	93.2164	441.2029	222.5341	55938	136.8163	1439.2292	782.3980	1.9926	2626.0488	6532.4463	5909.4575	38556	2642.8081	12638.5439	3123.3057	36.4871
sub-5042	task-emotionRegulation	post	e3	0.0045	0.0080	1	48.3860	1.0909	1.0024	0.5494	345.7329	0.1645	46	18.474	2.3677	2.5445	2.5277	2.0308	0.0314	0.0748	-0.0252	f72fb19222de688abe33848303ce8884	0.2	FALSE	mriqc	0.15.1	249	52	80	30	1.7493	2.4	3	3	4	148.9768	66.3360	302.1222	208.2972	57731	137.5984	652.7169	425.4962	3.9424	1915.9509	4803.5366	4312.4902	36492	1782.2873	9539.7921	2465.2888	27.3218
sub-5043	task-emotionRegulation	pre	e1	0.0174	0.0068	0	43.1994	1.1871	1.5074	0.6057	846.3303	0.4146	103	41.200	2.8168	2.8790	3.1268	2.4448	0.0187	0.1360	-0.0629	c7d7217a8b2fee1ecfb235554bb3a229	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.1113	2.4	3	3	4	16.2293	169.9057	871.0868	277.5040	52208	144.3871	4148.7429	1507.8624	0.3016	4270.8267	9946.0596	9183.2471	42197	4278.0664	18082.5504	4349.4834	35.7732
sub-5043	task-emotionRegulation	pre	e2	0.0153	0.0104	0	57.7966	1.1585	1.0595	0.5594	785.3173	0.4890	112	44.800	2.6606	2.8223	2.9452	2.2145	0.0165	0.0587	-0.0250	119684ced3f06c147cb61930fdd1da6c	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.9573	2.4	3	3	4	154.4240	79.8470	359.4708	214.1520	54348	141.4680	1023.0363	524.4001	0.7849	3151.4463	7380.5439	6737.2725	39558	2891.0772	14004.5297	3442.0635	25.9535
sub-5043	task-emotionRegulation	pre	e3	0.0141	0.0165	0	75.9472	1.1326	1.0311	0.5391	485.6822	0.5107	116	46.400	2.4184	2.6308	2.6326	1.9919	0.0127	0.0367	-0.0140	73cb6ce091c3be092f972a2a0165fdfe	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.7874	2.4	3	3	4	289.9412	56.6235	267.3762	201.5960	56759	140.8476	539.9096	311.7690	1.9698	2319.9756	5528.1104	4990.1318	37042	1971.0383	10926.0491	2791.8354	19.0794
sub-5043	task-emotionRegulation	post	e1	0.0232	0.0098	0	50.5749	1.2149	1.1596	0.6054	752.5875	0.4329	82	32.800	2.8410	2.8616	3.1082	2.5531	0.0269	0.1155	-0.0536	65d40bb83acd1193cc67c04b67cdfa4b	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.0772	2.4	3	3	4	17.6425	185.4050	914.8678	295.8846	52768	143.5749	4323.3767	1597.0850	0.5474	4166.0269	9835.0020	9036.7646	41999	4235.2558	18007.1705	4350.3901	29.4736
sub-5043	task-emotionRegulation	post	e2	0.0200	0.0132	0	64.4887	1.1715	1.1021	0.5597	736.7747	0.4791	88	35.200	2.7070	2.8693	2.9497	2.3019	0.0210	0.0544	-0.0225	a8034fe6afeca65d152b6807692ca763	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.9713	2.4	3	3	4	158.7108	85.1014	385.1481	220.3640	54941	138.0800	1121.3840	618.2635	0.8578	3101.3787	7307.0625	6682.9243	39265	2863.6633	13766.2152	3390.0232	22.0402
sub-5043	task-emotionRegulation	post	e3	0.0179	0.0201	0	82.4535	1.1408	1.0704	0.5399	475.5704	0.4804	89	35.600	2.4618	2.6821	2.6516	2.0518	0.0151	0.0364	-0.0105	4c327c7a06a39b4eba5c77a6340aafbd	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.8408	2.4	3	3	4	406.1503	58.7822	280.7709	204.2960	57449	138.8104	584.2720	383.2291	1.8047	2293.9683	5490.4185	4975.1426	36690	2026.7145	10702.9602	2702.6128	16.6285
sub-5044	task-emotionRegulation	pre	e1	0.0060	0.0027	0	28.4322	1.1560	1.0262	0.6256	563.1150	0.1275	33	13.200	2.7909	2.7795	3.0597	2.5334	0.0106	0.2084	-0.0921	0ec41156d7e2ec9f7b53fd0fefc2c616	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.8991	2.4	3	3	4	11.8012	203.3542	1196.6525	313.4097	51398	161.5528	5816.1374	2093.7759	0.9459	4118.5317	9527.9648	8559.7363	43579	3969.1091	18259.5055	4507.3252	56.5745
sub-5044	task-emotionRegulation	pre	e2	0.0057	0.0036	0	37.0567	1.1500	1.0270	0.5686	609.7964	0.1461	38	15.200	2.5977	2.7552	2.8393	2.1985	0.0127	0.0925	-0.0368	c53507de55fc9515785064e37c5f0fd6	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.7112	2.4	3	3	4	108.4645	79.9834	469.7383	226.9959	53640	157.2615	1584.6409	846.9225	1.8601	3064.4646	7113.9897	6277.8872	40992	2642.4963	14366.8750	3668.7080	42.3602
sub-5044	task-emotionRegulation	pre	e3	0.0055	0.0052	0	48.4778	1.1406	1.0254	0.5392	385.6161	0.1497	38	15.200	2.3480	2.5626	2.5368	1.9446	0.0111	0.0553	-0.0161	baa012400b9f16c4c3b4ff9307d98dc8	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.5064	2.4	3	3	4	274.0533	53.3974	322.9312	212.1920	56345	158.0096	754.2824	529.0759	3.5614	2376.9734	5431.0103	4693.0762	38323	1863.5829	11665.3138	3115.3398	31.6195
sub-5044	task-emotionRegulation	post	e1	0.0080	0.0022	4	28.1665	1.2244	1.3866	0.6273	449.4309	0.1099	21	8.537	2.8024	2.7836	3.0898	2.5338	0.0134	0.2057	-0.0920	8996d71e22f30cdd8dd80ca0da213ed4	0.2	FALSE	mriqc	0.15.1	246	52	80	30	1.9010	2.4	3	3	4	11.0588	271.6356	1227.4032	362.9474	51560	159.8147	5846.5766	2049.0449	0.9124	4143.8760	9586.4648	8611.1143	43453	3973.8260	18232.7668	4529.6494	61.4546
sub-5044	task-emotionRegulation	post	e2	0.0072	0.0032	2	36.9749	1.1812	1.0640	0.5710	553.1057	0.1252	23	9.274	2.6074	2.7655	2.8559	2.2008	0.0175	0.0891	-0.0352	35aadb87af8605c00be8269b191c1596	0.2	FALSE	mriqc	0.15.1	248	52	80	30	1.7312	2.4	3	3	4	108.4259	107.0223	490.5167	242.7298	53483	154.8710	1601.6363	839.3967	1.7245	3110.5200	7170.6489	6355.8848	40928	2664.0191	14349.0814	3671.2339	44.7399
sub-5044	task-emotionRegulation	post	e3	0.0068	0.0045	4	48.0206	1.1776	1.0620	0.5424	361.9230	0.1256	23	9.350	2.3589	2.5741	2.5526	1.9499	0.0149	0.0504	-0.0162	6b6d0ec03935d5563f198402e4ceed90	0.2	FALSE	mriqc	0.15.1	246	52	80	30	1.5287	2.4	3	3	4	293.7898	73.7805	340.1433	222.8049	56016	154.7957	782.9725	537.8670	3.2427	2385.3022	5457.7480	4735.0850	38251	1872.0873	11678.4082	3097.5122	33.5993
sub-5045	task-emotionRegulation	pre	e1	0.0031	0.0032	0	30.2844	1.1782	0.9911	0.5844	598.2584	0.0827	23	9.200	2.7049	2.7947	2.9746	2.3452	0.0103	0.1861	-0.0830	b23cd8013f464db50eb31d1c0a1718bd	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.1880	2.4	3	3	4	15.3472	208.2611	1003.8303	313.7680	60350	149.3858	4866.6350	1793.5347	0.4019	3888.0947	9690.8418	8937.4043	34899	4474.9631	17551.7730	4084.7017	53.0753
sub-5045	task-emotionRegulation	pre	e2	0.0027	0.0046	0	36.8320	1.1083	0.9889	0.5373	538.3269	0.0906	24	9.600	2.5626	2.7407	2.7753	2.1718	0.0106	0.0955	-0.0396	dacce46c2ae25c32f1ebdf17255f410c	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.0206	2.4	3	3	4	40.4034	118.7564	419.7629	248.7120	61977	145.2792	1294.7889	559.8358	1.3321	2939.4319	7337.6406	6679.5562	32863	3154.6617	13702.6910	3305.7551	38.3562
sub-5045	task-emotionRegulation	pre	e3	0.0026	0.0072	0	46.3153	1.0770	0.9847	0.5185	347.3129	0.0893	22	8.800	2.3477	2.5677	2.4920	1.9835	0.0091	0.0606	-0.0236	6a4f23d3dec74299ef27d01393325e5d	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.8184	2.4	3	3	4	50.4644	94.6315	305.6448	231.9200	64005	144.1608	666.0624	271.2171	3.1207	2313.2627	5559.8413	5032.3042	30925	2165.0642	10819.5748	2767.4038	28.2533
sub-5045	task-emotionRegulation	post	e1	0.0084	0.0128	0	65.6661	1.1278	1.0321	0.6113	223.6328	0.4515	134	53.600	2.7440	2.8499	3.1606	2.2215	0.0211	0.1940	-0.0871	5882547df0cdb7ee0693eefe6d20dea9	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.2507	2.4	3	3	4	12.7618	326.7431	1079.9645	494.9231	59481	205.6247	4342.3174	1520.1699	0.1260	3649.5876	8929.7715	8304.7227	35165	3913.9836	15804.3342	3689.8687	21.8920
sub-5045	task-emotionRegulation	post	e2	0.0066	0.0185	0	83.0738	1.0844	1.0113	0.5721	194.8609	0.5007	141	56.400	2.6448	2.8394	2.9664	2.1285	0.0162	0.1140	-0.0445	01076a3a62b9a8701ddce4f3f15e8a84	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.0526	2.4	3	3	4	31.6362	197.3462	556.3306	403.0720	61209	205.9424	1428.1681	521.0577	0.9655	2761.2319	6724.4487	6198.2119	33578	2676.0129	12442.7329	3019.6846	16.1227
sub-5045	task-emotionRegulation	post	e3	0.0058	0.0270	0	107.4637	1.0707	1.0046	0.5637	124.1658	0.5129	141	56.400	2.4799	2.7109	2.7009	2.0278	0.0120	0.0893	-0.0306	6b339ffcd772a81f2709a1220301eb67	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.8112	2.4	3	3	4	26.8443	152.8593	448.0633	370.2660	62846	206.7410	946.2590	288.7521	2.3928	2181.2402	5056.4004	4605.0962	32125	1719.8993	9833.4219	2542.5249	12.0919
sub-5046	task-emotionRegulation	pre	e1	0.0006	0.0023	0	20.8892	1.1451	0.9928	0.5493	1004.0940	0.0733	0	0.000	2.6118	2.6731	2.9474	2.2148	0.0069	0.1558	-0.0717	1bcebcf1a98bf482be50b7be070a8eca	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.3419	2.4	3	3	4	14.1922	134.1547	773.4672	235.4640	66034	132.3706	3838.4867	1366.3496	0.5307	3486.9653	9032.5869	8446.1963	29900	4288.8201	15753.7046	3606.5303	74.2803
sub-5046	task-emotionRegulation	pre	e2	0.0007	0.0026	0	25.7605	1.0901	0.9969	0.4940	929.8721	0.0749	0	0.000	2.4588	2.6320	2.7243	2.0202	0.0103	0.0698	-0.0297	d94889b16bc484d4eeec8cd2c8f9f8c8	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.0721	2.4	3	3	4	106.7128	55.0757	308.3377	179.9880	68139	129.7676	863.7044	475.6356	1.8697	2581.8540	6701.3784	6185.7544	28012	2806.2587	12379.0224	2985.2383	53.5494
sub-5046	task-emotionRegulation	pre	e3	0.0007	0.0037	0	33.0919	1.0624	0.9975	0.4738	550.8099	0.0732	0	0.000	2.2557	2.4762	2.4350	1.8560	0.0098	0.0431	-0.0157	0794c95a132f9a2fd7dc7677fab07bce	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.7722	2.4	3	3	4	271.9909	38.6277	224.6417	169.9420	70108	129.8440	441.1012	253.9228	4.2995	1943.4309	4992.5483	4511.5562	26240	1856.5598	9797.0798	2545.6265	39.2594
sub-5046	task-emotionRegulation	post	e1	0.0011	0.0024	0	24.2177	1.1774	1.0652	0.5556	854.7764	0.0653	6	2.400	2.5952	2.5623	2.8420	2.3813	0.0079	0.1470	-0.0704	e79f717fd68ad039e4bf4fc90f9cbc6b	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.4962	2.4	3	3	4	15.2290	148.7525	717.1772	232.7640	65767	117.1252	3470.4258	1292.7219	0.5879	2757.6814	8081.2158	7588.2642	29979	4024.3702	13915.9771	3039.8489	64.7086
sub-5046	task-emotionRegulation	post	e2	0.0011	0.0034	0	28.9598	1.1027	1.0122	0.5012	850.0825	0.0673	7	2.800	2.4684	2.5989	2.6743	2.1321	0.0092	0.0677	-0.0280	8b10571c82222c397255dd5d473981ae	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.2330	2.4	3	3	4	141.2769	64.0455	300.2297	173.6760	68432	117.0062	854.5880	476.8365	1.3621	2110.6233	5996.9595	5577.9604	27738	2623.8982	10830.7356	2497.9292	47.4704
sub-5046	task-emotionRegulation	post	e3	0.0011	0.0050	0	36.6552	1.0730	1.0075	0.4835	515.6486	0.0668	7	2.800	2.2456	2.4324	2.3951	1.9092	0.0082	0.0405	-0.0129	14a71799392742096fbc00694d4da43f	0.2	FALSE	mriqc	0.15.1	250	52	80	30	1.9430	2.4	3	3	4	429.6028	45.7057	222.8349	163.3240	70732	117.4662	442.0202	292.9434	3.2641	1605.2314	4477.3140	4082.2761	25881	1733.4961	8521.7842	2100.9434	35.0014
sub-5047	task-emotionRegulation	pre	e1	0.0030	0.0024	0	20.8596	1.1188	1.0297	0.6271	492.0870	0.0571	1	0.400	2.7016	2.7558	3.0649	2.2840	0.0073	0.1302	-0.0292	8b8d1c8b7ce6566518cf3f19d8fe1318	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.2607	2.4	3	3	4	9.5951	246.9363	1095.3903	322.6240	53233	135.0152	5222.5481	1797.4619	0.0809	3441.6475	8740.9004	8106.9404	40321	3984.2483	15579.7129	3586.0000	63.7349
sub-5047	task-emotionRegulation	pre	e2	0.0023	0.0027	0	25.8338	1.0666	1.0200	0.5700	618.1150	0.0595	2	0.800	2.5860	2.6941	2.9298	2.1340	0.0071	0.0554	-0.0131	58eb7682225139172baac7f77ca98da7	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.1960	2.4	3	3	4	107.5928	98.0949	396.1370	217.1960	55916	130.9700	1307.6601	565.0430	0.5610	2613.2883	6443.8125	6045.0522	37717	2727.8384	11652.7771	2752.6641	47.8209
sub-5047	task-emotionRegulation	pre	e3	0.0021	0.0040	0	32.8160	1.0419	1.0102	0.5475	415.0829	0.0604	2	0.800	2.4219	2.5733	2.7092	1.9831	0.0058	0.0317	-0.0086	1b245a19287195fdbfcdfe13130d39d1	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.0417	2.4	3	3	4	368.8422	61.8008	260.1617	194.4720	58103	131.3684	575.7136	290.3644	1.3908	2056.9807	4797.0024	4464.3164	35471	1847.6381	8833.2988	2186.5532	35.6355
sub-5047	task-emotionRegulation	post	e1	0.0045	0.0042	0	23.8208	1.2150	1.0359	0.6272	445.6516	0.0862	15	6.000	2.7181	2.7753	3.1006	2.2782	0.0074	0.1404	-0.0337	f7acc79d0b6ccfad7b24e24ba766d201	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.2221	2.4	3	3	4	9.1406	276.9501	1188.6195	350.1640	53867	137.6224	5703.7123	1946.5388	0.0674	3666.4878	9087.6377	8397.5908	39900	4117.9236	16272.7911	3779.0391	58.4780
sub-5047	task-emotionRegulation	post	e2	0.0044	0.0035	0	27.3846	1.1294	1.0356	0.5675	673.6238	0.0911	15	6.000	2.6179	2.7362	2.9690	2.1485	0.0096	0.0587	-0.0125	77957224693fdfa36b8ebadab3777977	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.1685	2.4	3	3	4	112.8032	93.6649	415.9288	218.1720	56213	132.8808	1420.5649	602.3403	0.5397	2763.3809	6756.4268	6308.6724	37577	2873.8170	12257.3143	2909.1702	44.8268
sub-5047	task-emotionRegulation	post	e3	0.0044	0.0048	0	33.2411	1.0844	1.0381	0.5440	467.7355	0.0917	16	6.400	2.4625	2.6259	2.7593	2.0023	0.0079	0.0311	-0.0040	b877262ab4f932e151dc747ed62e1e7d	0.2	FALSE	mriqc	0.15.1	250	52	80	30	2.0362	2.4	3	3	4	352.0417	55.3337	262.5817	194.6740	58450	132.5770	590.0496	301.8239	1.2983	2189.6201	5042.5112	4691.0142	35514	1946.9519	9266.3146	2303.7227	33.7665
